month;day;hour;P [W]
10;19;:1910;0
10;19;:2010;0
10;19;:2110;0
10;19;:2210;0
10;19;:2310;0
10;20;:0010;0
10;20;:0110;0
10;20;:0210;0
10;20;:0310;0
10;20;:0410;0
10;20;:0510;0
10;20;:0610;10.69272727
10;20;:0710;76.23
10;20;:0810;141.88
10;20;:0910;145.7681818
10;20;:1010;239.2818182
10;20;:1110;302.3954545
10;20;:1210;328.2427273
10;20;:1310;247.0090909
10;20;:1410;199.1654545
10;20;:1510;75.86
10;20;:1610;0
10;20;:1710;0
10;20;:1810;0
10;20;:1910;0
10;20;:2010;0
10;20;:2110;0
10;20;:2210;0
10;20;:2310;0
10;21;:0010;0
10;21;:0110;0
10;21;:0210;0
10;21;:0310;0
10;21;:0410;0
10;21;:0510;0
10;21;:0610;45.59
10;21;:0710;160.1063636
10;21;:0810;272.0481818
10;21;:0910;332.43
10;21;:1010;385.5809091
10;21;:1110;395.66
10;21;:1210;284.1281818
10;21;:1310;342.1927273
10;21;:1410;203.7418182
10;21;:1510;68.75545455
10;21;:1610;0
10;21;:1710;0
10;21;:1810;0
10;21;:1910;0
10;21;:2010;0
10;21;:2110;0
10;21;:2210;0
10;21;:2310;0
10;22;:0010;0
10;22;:0110;0
10;22;:0210;0
10;22;:0310;0
10;22;:0410;0
10;22;:0510;0
10;22;:0610;27.89181818
10;22;:0710;122.6227273
10;22;:0810;214.2245455
10;22;:0910;263.4754545
10;22;:1010;339.7709091
10;22;:1110;354.1918182
10;22;:1210;294.3272727
10;22;:1310;247.8618182
10;22;:1410;227.4645455
10;22;:1510;62.48727273
10;22;:1610;0
10;22;:1710;0
10;22;:1810;0
10;22;:1910;0
10;22;:2010;0
10;22;:2110;0
10;22;:2210;0
10;22;:2310;0
10;23;:0010;0
10;23;:0110;0
10;23;:0210;0
10;23;:0310;0
10;23;:0410;0
10;23;:0510;0
10;23;:0610;19.79454545
10;23;:0710;80.92636364
10;23;:0810;141.1381818
10;23;:0910;185.0963636
10;23;:1010;183.0545455
10;23;:1110;209.4845455
10;23;:1210;206.7936364
10;23;:1310;247.3190909
10;23;:1410;105.1745455
10;23;:1510;33.67181818
10;23;:1610;0
10;23;:1710;0
10;23;:1810;0
10;23;:1910;0
10;23;:2010;0
10;23;:2110;0
10;23;:2210;0
10;23;:2310;0
10;24;:0010;0
10;24;:0110;0
10;24;:0210;0
10;24;:0310;0
10;24;:0410;0
10;24;:0510;0
10;24;:0610;20.22727273
10;24;:0710;66.79545455
10;24;:0810;104.85
10;24;:0910;129.7245455
10;24;:1010;169.4090909
10;24;:1110;146.6572727
10;24;:1210;158.4390909
10;24;:1310;134.7454545
10;24;:1410;120.3745455
10;24;:1510;24.73636364
10;24;:1610;0
10;24;:1710;0
10;24;:1810;0
10;24;:1910;0
10;24;:2010;0
10;24;:2110;0
10;24;:2210;0
10;24;:2310;0
10;25;:0010;0
10;25;:0110;0
10;25;:0210;0
10;25;:0310;0
10;25;:0410;0
10;25;:0510;0
10;25;:0610;24.89090909
10;25;:0710;97.30909091
10;25;:0810;165.0636364
10;25;:0910;213.8636364
10;25;:1010;256.9718182
10;25;:1110;328.0363636
10;25;:1210;300.9372727
10;25;:1310;206.1254545
10;25;:1410;128.2272727
10;25;:1510;38.49636364
10;25;:1610;0
10;25;:1710;0
10;25;:1810;0
10;25;:1910;0
10;25;:2010;0
10;25;:2110;0
10;25;:2210;0
10;25;:2310;0
10;26;:0010;0
10;26;:0110;0
10;26;:0210;0
10;26;:0310;0
10;26;:0410;0
10;26;:0510;0
10;26;:0610;19.51272727
10;26;:0710;56.60636364
10;26;:0810;130.1472727
10;26;:0910;139.7590909
10;26;:1010;178.17
10;26;:1110;197.3881818
10;26;:1210;251.3154545
10;26;:1310;206.5972727
10;26;:1410;129.3781818
10;26;:1510;36.60636364
10;26;:1610;0
10;26;:1710;0
10;26;:1810;0
10;26;:1910;0
10;26;:2010;0
10;26;:2110;0
10;26;:2210;0
10;26;:2310;0
10;27;:0010;0
10;27;:0110;0
10;27;:0210;0
10;27;:0310;0
10;27;:0410;0
10;27;:0510;0
10;27;:0610;17.28181818
10;27;:0710;106.6163636
10;27;:0810;200.7918182
10;27;:0910;284.5136364
10;27;:1010;399.3209091
10;27;:1110;390.6345455
10;27;:1210;382.55
10;27;:1310;240.2281818
10;27;:1410;204.7918182
10;27;:1510;43.68818182
10;27;:1610;0
10;27;:1710;0
10;27;:1810;0
10;27;:1910;0
10;27;:2010;0
10;27;:2110;0
10;27;:2210;0
10;27;:2310;0
10;28;:0010;0
10;28;:0110;0
10;28;:0210;0
10;28;:0310;0
10;28;:0410;0
10;28;:0510;0
10;28;:0610;15.29545455
10;28;:0710;87.94545455
10;28;:0810;167.2963636
10;28;:0910;195.5663636
10;28;:1010;284.06
10;28;:1110;325.1581818
10;28;:1210;318.9481818
10;28;:1310;273.0654545
10;28;:1410;166.1036364
10;28;:1510;37.63454545
10;28;:1610;0
10;28;:1710;0
10;28;:1810;0
10;28;:1910;0
10;28;:2010;0
10;28;:2110;0
10;28;:2210;0
10;28;:2310;0
10;29;:0010;0
10;29;:0110;0
10;29;:0210;0
10;29;:0310;0
10;29;:0410;0
10;29;:0510;0
10;29;:0610;13.12636364
10;29;:0710;113.0363636
10;29;:0810;178.5409091
10;29;:0910;149.2136364
10;29;:1010;256.5518182
10;29;:1110;264.7045455
10;29;:1210;227.73
10;29;:1310;199.3209091
10;29;:1410;96.68545455
10;29;:1510;15.04909091
10;29;:1610;0
10;29;:1710;0
10;29;:1810;0
10;29;:1910;0
10;29;:2010;0
10;29;:2110;0
10;29;:2210;0
10;29;:2310;0
10;30;:0010;0
10;30;:0110;0
10;30;:0210;0
10;30;:0310;0
10;30;:0410;0
10;30;:0510;0
10;30;:0610;21.63545455
10;30;:0710;141.9072727
10;30;:0810;236.7672727
10;30;:0910;323.14
10;30;:1010;317.5836364
10;30;:1110;368.4536364
10;30;:1210;337.6554545
10;30;:1310;227.5009091
10;30;:1410;122.5463636
10;30;:1510;18.38363636
10;30;:1610;0
10;30;:1710;0
10;30;:1810;0
10;30;:1910;0
10;30;:2010;0
10;30;:2110;0
10;30;:2210;0
10;30;:2310;0
10;31;:0010;0
10;31;:0110;0
10;31;:0210;0
10;31;:0310;0
10;31;:0410;0
10;31;:0510;0
10;31;:0610;18.73090909
10;31;:0710;159.5590909
10;31;:0810;318.0427273
10;31;:0910;437.6545455
10;31;:1010;430.29
10;31;:1110;421.2309091
10;31;:1210;394.1036364
10;31;:1310;317.5045455
10;31;:1410;187.6618182
10;31;:1510;25.78727273
10;31;:1610;0
10;31;:1710;0
10;31;:1810;0
10;31;:1910;0
10;31;:2010;0
10;31;:2110;0
10;31;:2210;0
10;31;:2310;0
11;1;:0010;0
11;1;:0110;0
11;1;:0210;0
11;1;:0310;0
11;1;:0410;0
11;1;:0510;0
11;1;:0610;10.07090909
11;1;:0710;135.8227273
11;1;:0810;233.3063636
11;1;:0910;319.5463636
11;1;:1010;321.6345455
11;1;:1110;385.9345455
11;1;:1210;316.0827273
11;1;:1310;307.3254545
11;1;:1410;189.66
11;1;:1510;3.11
11;1;:1610;0
11;1;:1710;0
11;1;:1810;0
11;1;:1910;0
11;1;:2010;0
11;1;:2110;0
11;1;:2210;0
11;1;:2310;0
11;2;:0010;0
11;2;:0110;0
11;2;:0210;0
11;2;:0310;0
11;2;:0410;0
11;2;:0510;0
11;2;:0610;10.52
11;2;:0710;87.37909091
11;2;:0810;155.3336364
11;2;:0910;143.7118182
11;2;:1010;167.4627273
11;2;:1110;256.6881818
11;2;:1210;207.2272727
11;2;:1310;143.21
11;2;:1410;125.6845455
11;2;:1510;3.228181818
11;2;:1610;0
11;2;:1710;0
11;2;:1810;0
11;2;:1910;0
11;2;:2010;0
11;2;:2110;0
11;2;:2210;0
11;2;:2310;0
11;3;:0010;0
11;3;:0110;0
11;3;:0210;0
11;3;:0310;0
11;3;:0410;0
11;3;:0510;0
11;3;:0610;6.013636364
11;3;:0710;92.92272727
11;3;:0810;150.07
11;3;:0910;190.5236364
11;3;:1010;232.3863636
11;3;:1110;256.1890909
11;3;:1210;232.9281818
11;3;:1310;172.8981818
11;3;:1410;118.6854545
11;3;:1510;2.503636364
11;3;:1610;0
11;3;:1710;0
11;3;:1810;0
11;3;:1910;0
11;3;:2010;0
11;3;:2110;0
11;3;:2210;0
11;3;:2310;0
11;4;:0010;0
11;4;:0110;0
11;4;:0210;0
11;4;:0310;0
11;4;:0410;0
11;4;:0510;0
11;4;:0610;7.147272727
11;4;:0710;114.1781818
11;4;:0810;223.4336364
11;4;:0910;272.7681818
11;4;:1010;262.7081818
11;4;:1110;332.7372727
11;4;:1210;354.3618182
11;4;:1310;276.5245455
11;4;:1410;151.0518182
11;4;:1510;1.789090909
11;4;:1610;0
11;4;:1710;0
11;4;:1810;0
11;4;:1910;0
11;4;:2010;0
11;4;:2110;0
11;4;:2210;0
11;4;:2310;0
11;5;:0010;0
11;5;:0110;0
11;5;:0210;0
11;5;:0310;0
11;5;:0410;0
11;5;:0510;0
11;5;:0610;4.105454545
11;5;:0710;94.28545455
11;5;:0810;177.9427273
11;5;:0910;172.0481818
11;5;:1010;213.2063636
11;5;:1110;248.0590909
11;5;:1210;248.3045455
11;5;:1310;228.53
11;5;:1410;152.74
11;5;:1510;0.432727273
11;5;:1610;0
11;5;:1710;0
11;5;:1810;0
11;5;:1910;0
11;5;:2010;0
11;5;:2110;0
11;5;:2210;0
11;5;:2310;0
11;6;:0010;0
11;6;:0110;0
11;6;:0210;0
11;6;:0310;0
11;6;:0410;0
11;6;:0510;0
11;6;:0610;3.98
11;6;:0710;124.0481818
11;6;:0810;168.2254545
11;6;:0910;265.2427273
11;6;:1010;267.1109091
11;6;:1110;278.0472727
11;6;:1210;267.7909091
11;6;:1310;231.1390909
11;6;:1410;95.09272727
11;6;:1510;0
11;6;:1610;0
11;6;:1710;0
11;6;:1810;0
11;6;:1910;0
11;6;:2010;0
11;6;:2110;0
11;6;:2210;0
11;6;:2310;0
11;7;:0010;0
11;7;:0110;0
11;7;:0210;0
11;7;:0310;0
11;7;:0410;0
11;7;:0510;0
11;7;:0610;4.143636364
11;7;:0710;117.2181818
11;7;:0810;176.4418182
11;7;:0910;236.4718182
11;7;:1010;300.3436364
11;7;:1110;229.3181818
11;7;:1210;248.3236364
11;7;:1310;162.6809091
11;7;:1410;127.4436364
11;7;:1510;0
11;7;:1610;0
11;7;:1710;0
11;7;:1810;0
11;7;:1910;0
11;7;:2010;0
11;7;:2110;0
11;7;:2210;0
11;7;:2310;0
11;8;:0010;0
11;8;:0110;0
11;8;:0210;0
11;8;:0310;0
11;8;:0410;0
11;8;:0510;0
11;8;:0610;0.427272727
11;8;:0710;93.10181818
11;8;:0810;246.0718182
11;8;:0910;346.9227273
11;8;:1010;376.3818182
11;8;:1110;388.77
11;8;:1210;354.6363636
11;8;:1310;244.3118182
11;8;:1410;167.0236364
11;8;:1510;0
11;8;:1610;0
11;8;:1710;0
11;8;:1810;0
11;8;:1910;0
11;8;:2010;0
11;8;:2110;0
11;8;:2210;0
11;8;:2310;0
11;9;:0010;0
11;9;:0110;0
11;9;:0210;0
11;9;:0310;0
11;9;:0410;0
11;9;:0510;0
11;9;:0610;0
11;9;:0710;107.8854545
11;9;:0810;240.1463636
11;9;:0910;208.5372727
11;9;:1010;228.1836364
11;9;:1110;289.5527273
11;9;:1210;296.8136364
11;9;:1310;205.9981818
11;9;:1410;127.2309091
11;9;:1510;0
11;9;:1610;0
11;9;:1710;0
11;9;:1810;0
11;9;:1910;0
11;9;:2010;0
11;9;:2110;0
11;9;:2210;0
11;9;:2310;0
11;10;:0010;0
11;10;:0110;0
11;10;:0210;0
11;10;:0310;0
11;10;:0410;0
11;10;:0510;0
11;10;:0610;0
11;10;:0710;59.17727273
11;10;:0810;198.4227273
11;10;:0910;233.3654545
11;10;:1010;367.2481818
11;10;:1110;363.9336364
11;10;:1210;319.1772727
11;10;:1310;225.7481818
11;10;:1410;138.2990909
11;10;:1510;0
11;10;:1610;0
11;10;:1710;0
11;10;:1810;0
11;10;:1910;0
11;10;:2010;0
11;10;:2110;0
11;10;:2210;0
11;10;:2310;0
11;11;:0010;0
11;11;:0110;0
11;11;:0210;0
11;11;:0310;0
11;11;:0410;0
11;11;:0510;0
11;11;:0610;0
11;11;:0710;75.27363636
11;11;:0810;159.3554545
11;11;:0910;226.0309091
11;11;:1010;205.98
11;11;:1110;240.2409091
11;11;:1210;223.7754545
11;11;:1310;167.8472727
11;11;:1410;44.83636364
11;11;:1510;0
11;11;:1610;0
11;11;:1710;0
11;11;:1810;0
11;11;:1910;0
11;11;:2010;0
11;11;:2110;0
11;11;:2210;0
11;11;:2310;0
11;12;:0010;0
11;12;:0110;0
11;12;:0210;0
11;12;:0310;0
11;12;:0410;0
11;12;:0510;0
11;12;:0610;0
11;12;:0710;128.3554545
11;12;:0810;227.6690909
11;12;:0910;271.2509091
11;12;:1010;360.3945455
11;12;:1110;385.9318182
11;12;:1210;389.3927273
11;12;:1310;307.1381818
11;12;:1410;116.1854545
11;12;:1510;0
11;12;:1610;0
11;12;:1710;0
11;12;:1810;0
11;12;:1910;0
11;12;:2010;0
11;12;:2110;0
11;12;:2210;0
11;12;:2310;0
11;13;:0010;0
11;13;:0110;0
11;13;:0210;0
11;13;:0310;0
11;13;:0410;0
11;13;:0510;0
11;13;:0610;0
11;13;:0710;92.44
11;13;:0810;202.7927273
11;13;:0910;285.3845455
11;13;:1010;244.5
11;13;:1110;225.3781818
11;13;:1210;226.6481818
11;13;:1310;204.8709091
11;13;:1410;85.06818182
11;13;:1510;0
11;13;:1610;0
11;13;:1710;0
11;13;:1810;0
11;13;:1910;0
11;13;:2010;0
11;13;:2110;0
11;13;:2210;0
11;13;:2310;0
11;14;:0010;0
11;14;:0110;0
11;14;:0210;0
11;14;:0310;0
11;14;:0410;0
11;14;:0510;0
11;14;:0610;0
11;14;:0710;98.16727273
11;14;:0810;210.6981818
11;14;:0910;284.9727273
11;14;:1010;280.3190909
11;14;:1110;292.2
11;14;:1210;340.5536364
11;14;:1310;270.2581818
11;14;:1410;89.76181818
11;14;:1510;0
11;14;:1610;0
11;14;:1710;0
11;14;:1810;0
11;14;:1910;0
11;14;:2010;0
11;14;:2110;0
11;14;:2210;0
11;14;:2310;0
11;15;:0010;0
11;15;:0110;0
11;15;:0210;0
11;15;:0310;0
11;15;:0410;0
11;15;:0510;0
11;15;:0610;0
11;15;:0710;59.77545455
11;15;:0810;137.6018182
11;15;:0910;265.7054545
11;15;:1010;291.4690909
11;15;:1110;319.2409091
11;15;:1210;296.59
11;15;:1310;240.4081818
11;15;:1410;135.0854545
11;15;:1510;0
11;15;:1610;0
11;15;:1710;0
11;15;:1810;0
11;15;:1910;0
11;15;:2010;0
11;15;:2110;0
11;15;:2210;0
11;15;:2310;0
11;16;:0010;0
11;16;:0110;0
11;16;:0210;0
11;16;:0310;0
11;16;:0410;0
11;16;:0510;0
11;16;:0610;0
11;16;:0710;78.94727273
11;16;:0810;192.3327273
11;16;:0910;251.7336364
11;16;:1010;229.9190909
11;16;:1110;279.4954545
11;16;:1210;236.3581818
11;16;:1310;171.11
11;16;:1410;106.6018182
11;16;:1510;0
11;16;:1610;0
11;16;:1710;0
11;16;:1810;0
11;16;:1910;0
11;16;:2010;0
11;16;:2110;0
11;16;:2210;0
11;16;:2310;0
11;17;:0010;0
11;17;:0110;0
11;17;:0210;0
11;17;:0310;0
11;17;:0410;0
11;17;:0510;0
11;17;:0610;0
11;17;:0710;49.39181818
11;17;:0810;92.55
11;17;:0910;153.4227273
11;17;:1010;187.7727273
11;17;:1110;180.6572727
11;17;:1210;159.2981818
11;17;:1310;145.9036364
11;17;:1410;68.86636364
11;17;:1510;0
11;17;:1610;0
11;17;:1710;0
11;17;:1810;0
11;17;:1910;0
11;17;:2010;0
11;17;:2110;0
11;17;:2210;0
11;17;:2310;0
11;18;:0010;0
11;18;:0110;0
11;18;:0210;0
11;18;:0310;0
11;18;:0410;0
11;18;:0510;0
11;18;:0610;0
11;18;:0710;54.65
11;18;:0810;113.8990909
11;18;:0910;162.2363636
11;18;:1010;237.6972727
11;18;:1110;261.1118182
11;18;:1210;187.6454545
11;18;:1310;233.9636364
11;18;:1410;111.8790909
11;18;:1510;0
11;18;:1610;0
11;18;:1710;0
11;18;:1810;0
11;18;:1910;0
11;18;:2010;0
11;18;:2110;0
11;18;:2210;0
11;18;:2310;0
11;19;:0010;0
11;19;:0110;0
11;19;:0210;0
11;19;:0310;0
11;19;:0410;0
11;19;:0510;0
11;19;:0610;0
11;19;:0710;46.93090909
11;19;:0810;104.8763636
11;19;:0910;164.1945455
11;19;:1010;193.7863636
11;19;:1110;192.3263636
11;19;:1210;141.69
11;19;:1310;112.79
11;19;:1410;91.11636364
11;19;:1510;0
11;19;:1610;0
11;19;:1710;0
11;19;:1810;0
11;19;:1910;0
11;19;:2010;0
11;19;:2110;0
11;19;:2210;0
11;19;:2310;0
11;20;:0010;0
11;20;:0110;0
11;20;:0210;0
11;20;:0310;0
11;20;:0410;0
11;20;:0510;0
11;20;:0610;0
11;20;:0710;49.04090909
11;20;:0810;116.1645455
11;20;:0910;145.16
11;20;:1010;166.5372727
11;20;:1110;147.9354545
11;20;:1210;123.15
11;20;:1310;92.33636364
11;20;:1410;40.27363636
11;20;:1510;0
11;20;:1610;0
11;20;:1710;0
11;20;:1810;0
11;20;:1910;0
11;20;:2010;0
11;20;:2110;0
11;20;:2210;0
11;20;:2310;0
11;21;:0010;0
11;21;:0110;0
11;21;:0210;0
11;21;:0310;0
11;21;:0410;0
11;21;:0510;0
11;21;:0610;0
11;21;:0710;27.42545455
11;21;:0810;60.16272727
11;21;:0910;61.23818182
11;21;:1010;77.59
11;21;:1110;110.28
11;21;:1210;96.00818182
11;21;:1310;142.3245455
11;21;:1410;62.80454545
11;21;:1510;0
11;21;:1610;0
11;21;:1710;0
11;21;:1810;0
11;21;:1910;0
11;21;:2010;0
11;21;:2110;0
11;21;:2210;0
11;21;:2310;0
11;22;:0010;0
11;22;:0110;0
11;22;:0210;0
11;22;:0310;0
11;22;:0410;0
11;22;:0510;0
11;22;:0610;0
11;22;:0710;34.87727273
11;22;:0810;92.27727273
11;22;:0910;67.24272727
11;22;:1010;90.89454545
11;22;:1110;103.5518182
11;22;:1210;85.88818182
11;22;:1310;89.18181818
11;22;:1410;86.01454545
11;22;:1510;0
11;22;:1610;0
11;22;:1710;0
11;22;:1810;0
11;22;:1910;0
11;22;:2010;0
11;22;:2110;0
11;22;:2210;0
11;22;:2310;0
11;23;:0010;0
11;23;:0110;0
11;23;:0210;0
11;23;:0310;0
11;23;:0410;0
11;23;:0510;0
11;23;:0610;0
11;23;:0710;52.30090909
11;23;:0810;133.2263636
11;23;:0910;233.0263636
11;23;:1010;331.6581818
11;23;:1110;331.4572727
11;23;:1210;302.9663636
11;23;:1310;191.8227273
11;23;:1410;83.87363636
11;23;:1510;0
11;23;:1610;0
11;23;:1710;0
11;23;:1810;0
11;23;:1910;0
11;23;:2010;0
11;23;:2110;0
11;23;:2210;0
11;23;:2310;0
11;24;:0010;0
11;24;:0110;0
11;24;:0210;0
11;24;:0310;0
11;24;:0410;0
11;24;:0510;0
11;24;:0610;0
11;24;:0710;36.04636364
11;24;:0810;110.4545455
11;24;:0910;136.6481818
11;24;:1010;151.0218182
11;24;:1110;149.6645455
11;24;:1210;151.2481818
11;24;:1310;88.34818182
11;24;:1410;67.26454545
11;24;:1510;0
11;24;:1610;0
11;24;:1710;0
11;24;:1810;0
11;24;:1910;0
11;24;:2010;0
11;24;:2110;0
11;24;:2210;0
11;24;:2310;0
11;25;:0010;0
11;25;:0110;0
11;25;:0210;0
11;25;:0310;0
11;25;:0410;0
11;25;:0510;0
11;25;:0610;0
11;25;:0710;32.84272727
11;25;:0810;100.5281818
11;25;:0910;162.0945455
11;25;:1010;147.9618182
11;25;:1110;220.5763636
11;25;:1210;215.1572727
11;25;:1310;153.0436364
11;25;:1410;50.82
11;25;:1510;0
11;25;:1610;0
11;25;:1710;0
11;25;:1810;0
11;25;:1910;0
11;25;:2010;0
11;25;:2110;0
11;25;:2210;0
11;25;:2310;0
11;26;:0010;0
11;26;:0110;0
11;26;:0210;0
11;26;:0310;0
11;26;:0410;0
11;26;:0510;0
11;26;:0610;0
11;26;:0710;53.17090909
11;26;:0810;143.4036364
11;26;:0910;209.9645455
11;26;:1010;241.5390909
11;26;:1110;245.3636364
11;26;:1210;238.3972727
11;26;:1310;122.2445455
11;26;:1410;37.34363636
11;26;:1510;0
11;26;:1610;0
11;26;:1710;0
11;26;:1810;0
11;26;:1910;0
11;26;:2010;0
11;26;:2110;0
11;26;:2210;0
11;26;:2310;0
11;27;:0010;0
11;27;:0110;0
11;27;:0210;0
11;27;:0310;0
11;27;:0410;0
11;27;:0510;0
11;27;:0610;0
11;27;:0710;60.53
11;27;:0810;152.4390909
11;27;:0910;182.6036364
11;27;:1010;217.6009091
11;27;:1110;254.3409091
11;27;:1210;208.6572727
11;27;:1310;167.9218182
11;27;:1410;73.48
11;27;:1510;0
11;27;:1610;0
11;27;:1710;0
11;27;:1810;0
11;27;:1910;0
11;27;:2010;0
11;27;:2110;0
11;27;:2210;0
11;27;:2310;0
11;28;:0010;0
11;28;:0110;0
11;28;:0210;0
11;28;:0310;0
11;28;:0410;0
11;28;:0510;0
11;28;:0610;0
11;28;:0710;57.27181818
11;28;:0810;191.0918182
11;28;:0910;327.5954545
11;28;:1010;324.5854545
11;28;:1110;336.6918182
11;28;:1210;332.5027273
11;28;:1310;235.8209091
11;28;:1410;141.9927273
11;28;:1510;0
11;28;:1610;0
11;28;:1710;0
11;28;:1810;0
11;28;:1910;0
11;28;:2010;0
11;28;:2110;0
11;28;:2210;0
11;28;:2310;0
11;29;:0010;0
11;29;:0110;0
11;29;:0210;0
11;29;:0310;0
11;29;:0410;0
11;29;:0510;0
11;29;:0610;0
11;29;:0710;56.04909091
11;29;:0810;171.4072727
11;29;:0910;245.8272727
11;29;:1010;280.0436364
11;29;:1110;334.9909091
11;29;:1210;279.0990909
11;29;:1310;202.25
11;29;:1410;84.47272727
11;29;:1510;0
11;29;:1610;0
11;29;:1710;0
11;29;:1810;0
11;29;:1910;0
11;29;:2010;0
11;29;:2110;0
11;29;:2210;0
11;29;:2310;0
11;30;:0010;0
11;30;:0110;0
11;30;:0210;0
11;30;:0310;0
11;30;:0410;0
11;30;:0510;0
11;30;:0610;0
11;30;:0710;27.34909091
11;30;:0810;65.79181818
11;30;:0910;125.0145455
11;30;:1010;166.5336364
11;30;:1110;215.8890909
11;30;:1210;181.83
11;30;:1310;153.5172727
11;30;:1410;69.58454545
11;30;:1510;0
11;30;:1610;0
11;30;:1710;0
11;30;:1810;0
11;30;:1910;0
11;30;:2010;0
11;30;:2110;0
11;30;:2210;0
11;30;:2310;0
12;1;:0010;0
12;1;:0110;0
12;1;:0210;0
12;1;:0310;0
12;1;:0410;0
12;1;:0510;0
12;1;:0610;0
12;1;:0710;61.32363636
12;1;:0810;160.5718182
12;1;:0910;244.6663636
12;1;:1010;298.8781818
12;1;:1110;275.2118182
12;1;:1210;279.4536364
12;1;:1310;162.3163636
12;1;:1410;65.56272727
12;1;:1510;0
12;1;:1610;0
12;1;:1710;0
12;1;:1810;0
12;1;:1910;0
12;1;:2010;0
12;1;:2110;0
12;1;:2210;0
12;1;:2310;0
12;2;:0010;0
12;2;:0110;0
12;2;:0210;0
12;2;:0310;0
12;2;:0410;0
12;2;:0510;0
12;2;:0610;0
12;2;:0710;54.30363636
12;2;:0810;135.72
12;2;:0910;221.1690909
12;2;:1010;298.0136364
12;2;:1110;250.2936364
12;2;:1210;257.9472727
12;2;:1310;187.1636364
12;2;:1410;128.4563636
12;2;:1510;0
12;2;:1610;0
12;2;:1710;0
12;2;:1810;0
12;2;:1910;0
12;2;:2010;0
12;2;:2110;0
12;2;:2210;0
12;2;:2310;0
12;3;:0010;0
12;3;:0110;0
12;3;:0210;0
12;3;:0310;0
12;3;:0410;0
12;3;:0510;0
12;3;:0610;0
12;3;:0710;62.63272727
12;3;:0810;125.7472727
12;3;:0910;193.6827273
12;3;:1010;205.9218182
12;3;:1110;200.5809091
12;3;:1210;201.2
12;3;:1310;156.2254545
12;3;:1410;99.03818182
12;3;:1510;0
12;3;:1610;0
12;3;:1710;0
12;3;:1810;0
12;3;:1910;0
12;3;:2010;0
12;3;:2110;0
12;3;:2210;0
12;3;:2310;0
12;4;:0010;0
12;4;:0110;0
12;4;:0210;0
12;4;:0310;0
12;4;:0410;0
12;4;:0510;0
12;4;:0610;0
12;4;:0710;44.60636364
12;4;:0810;133.68
12;4;:0910;116.0718182
12;4;:1010;157.6972727
12;4;:1110;200.5618182
12;4;:1210;226.9063636
12;4;:1310;129.6690909
12;4;:1410;86.5
12;4;:1510;0
12;4;:1610;0
12;4;:1710;0
12;4;:1810;0
12;4;:1910;0
12;4;:2010;0
12;4;:2110;0
12;4;:2210;0
12;4;:2310;0
12;5;:0010;0
12;5;:0110;0
12;5;:0210;0
12;5;:0310;0
12;5;:0410;0
12;5;:0510;0
12;5;:0610;0
12;5;:0710;46.61636364
12;5;:0810;167.5454545
12;5;:0910;182.4681818
12;5;:1010;194.87
12;5;:1110;250.5818182
12;5;:1210;250.8581818
12;5;:1310;169.7545455
12;5;:1410;79.40818182
12;5;:1510;0
12;5;:1610;0
12;5;:1710;0
12;5;:1810;0
12;5;:1910;0
12;5;:2010;0
12;5;:2110;0
12;5;:2210;0
12;5;:2310;0
12;6;:0010;0
12;6;:0110;0
12;6;:0210;0
12;6;:0310;0
12;6;:0410;0
12;6;:0510;0
12;6;:0610;0
12;6;:0710;39.22272727
12;6;:0810;187.5045455
12;6;:0910;148.0945455
12;6;:1010;200.41
12;6;:1110;168.4718182
12;6;:1210;202.4827273
12;6;:1310;169.6718182
12;6;:1410;97.77363636
12;6;:1510;0
12;6;:1610;0
12;6;:1710;0
12;6;:1810;0
12;6;:1910;0
12;6;:2010;0
12;6;:2110;0
12;6;:2210;0
12;6;:2310;0
12;7;:0010;0
12;7;:0110;0
12;7;:0210;0
12;7;:0310;0
12;7;:0410;0
12;7;:0510;0
12;7;:0610;0
12;7;:0710;42.64090909
12;7;:0810;101.0645455
12;7;:0910;135.9863636
12;7;:1010;258.9836364
12;7;:1110;222.8763636
12;7;:1210;180.9736364
12;7;:1310;176.4181818
12;7;:1410;115.8263636
12;7;:1510;0
12;7;:1610;0
12;7;:1710;0
12;7;:1810;0
12;7;:1910;0
12;7;:2010;0
12;7;:2110;0
12;7;:2210;0
12;7;:2310;0
12;8;:0010;0
12;8;:0110;0
12;8;:0210;0
12;8;:0310;0
12;8;:0410;0
12;8;:0510;0
12;8;:0610;0
12;8;:0710;36.28090909
12;8;:0810;71.01272727
12;8;:0910;130.2509091
12;8;:1010;215.4454545
12;8;:1110;259.5245455
12;8;:1210;268.8172727
12;8;:1310;197.8218182
12;8;:1410;111.2272727
12;8;:1510;0
12;8;:1610;0
12;8;:1710;0
12;8;:1810;0
12;8;:1910;0
12;8;:2010;0
12;8;:2110;0
12;8;:2210;0
12;8;:2310;0
12;9;:0010;0
12;9;:0110;0
12;9;:0210;0
12;9;:0310;0
12;9;:0410;0
12;9;:0510;0
12;9;:0610;0
12;9;:0710;34.49636364
12;9;:0810;143.7190909
12;9;:0910;178.4118182
12;9;:1010;227.9618182
12;9;:1110;208.9690909
12;9;:1210;233.7545455
12;9;:1310;164.6836364
12;9;:1410;69.04818182
12;9;:1510;0
12;9;:1610;0
12;9;:1710;0
12;9;:1810;0
12;9;:1910;0
12;9;:2010;0
12;9;:2110;0
12;9;:2210;0
12;9;:2310;0
12;10;:0010;0
